store_id,product_id,date,sales,stock
DailyNeeds,Sugar,2024-06-16,81,51
DailyNeeds,Sugar,2024-06-17,77,62
DailyNeeds,Sugar,2024-06-18,81,52
DailyNeeds,Sugar,2024-06-19,90,47
DailyNeeds,Sugar,2024-06-20,85,56
DailyNeeds,Sugar,2024-06-21,90,38
DailyNeeds,Sugar,2024-06-22,95,30
DailyNeeds,Sugar,2024-06-23,78,51
DailyNeeds,Sugar,2024-06-24,74,40
DailyNeeds,Sugar,2024-06-25,104,32
DailyNeeds,Sugar,2024-06-26,91,43
DailyNeeds,Sugar,2024-06-27,84,39
DailyNeeds,Sugar,2024-06-28,99,16
DailyNeeds,Sugar,2024-06-29,121,27
DailyNeeds,Sugar,2024-06-30,106,9
DailyNeeds,Tea,2024-06-01,55,74
DailyNeeds,Tea,2024-06-02,59,72
DailyNeeds,Tea,2024-06-03,59,70
DailyNeeds,Tea,2024-06-04,59,68
DailyNeeds,Tea,2024-06-05,63,65
DailyNeeds,Tea,2024-06-06,63,65
DailyNeeds,Tea,2024-06-07,61,61
DailyNeeds,Tea,2024-06-08,73,55
DailyNeeds,Tea,2024-06-09,62,52
DailyNeeds,Tea,2024-06-10,73,47
DailyNeeds,Tea,2024-06-11,64,55
DailyNeeds,Tea,2024-06-12,69,42
DailyNeeds,Tea,2024-06-13,72,47
DailyNeeds,Tea,2024-06-14,81,53
DailyNeeds,Tea,2024-06-15,73,45
DailyNeeds,Tea,2024-06-16,92,51
DailyNeeds,Tea,2024-06-17,86,27
DailyNeeds,Tea,2024-06-18,72,37
DailyNeeds,Tea,2024-06-19,79,41
DailyNeeds,Tea,2024-06-20,86,32
DailyNeeds,Tea,2024-06-21,101,40
DailyNeeds,Tea,2024-06-22,80,35
DailyNeeds,Tea,2024-06-23,83,23
DailyNeeds,Tea,2024-06-24,81,9
DailyNeeds,Tea,2024-06-25,105,18
DailyNeeds,Tea,2024-06-26,78,19
DailyNeeds,Tea,2024-06-27,99,16
DailyNeeds,Tea,2024-06-28,98,7
DailyNeeds,Tea,2024-06-29,104,0
DailyNeeds,Tea,2024-06-30,100,28
DailyNeeds,Coffee,2024-06-01,77,91
DailyNeeds,Coffee,2024-06-02,77,89
DailyNeeds,Coffee,2024-06-03,82,85
DailyNeeds,Coffee,2024-06-04,81,86
DailyNeeds,Coffee,2024-06-05,83,81
DailyNeeds,Coffee,2024-06-06,86,82
DailyNeeds,Coffee,2024-06-07,88,75
DailyNeeds,Coffee,2024-06-08,97,78
DailyNeeds,Coffee,2024-06-09,93,72
DailyNeeds,Coffee,2024-06-10,93,66
DailyNeeds,Coffee,2024-06-11,92,73
DailyNeeds,Coffee,2024-06-12,101,61
DailyNeeds,Coffee,2024-06-13,93,69
DailyNeeds,Coffee,2024-06-14,107,58
DailyNeeds,Coffee,2024-06-15,96,68
DailyNeeds,Coffee,2024-06-16,110,50
DailyNeeds,Coffee,2024-06-17,104,43
DailyNeeds,Coffee,2024-06-18,111,49
DailyNeeds,Coffee,2024-06-19,97,59
DailyNeeds,Coffee,2024-06-20,95,46
DailyNeeds,Coffee,2024-06-21,113,58
DailyNeeds,Coffee,2024-06-22,121,53
DailyNeeds,Coffee,2024-06-23,128,34
DailyNeeds,Coffee,2024-06-24,111,40
DailyNeeds,Coffee,2024-06-25,126,37
DailyNeeds,Coffee,2024-06-26,131,40
DailyNeeds,Coffee,2024-06-27,108,48
DailyNeeds,Coffee,2024-06-28,111,44
DailyNeeds,Coffee,2024-06-29,120,21
DailyNeeds,Coffee,2024-06-30,131,32
DailyNeeds,Bread Flour,2024-06-01,34,103
DailyNeeds,Bread Flour,2024-06-02,36,101
DailyNeeds,Bread Flour,2024-06-03,37,97
DailyNeeds,Bread Flour,2024-06-04,38,95
DailyNeeds,Bread Flour,2024-06-05,38,95
DailyNeeds,Bread Flour,2024-06-06,38,93
DailyNeeds,Bread Flour,2024-06-07,46,88
DailyNeeds,Bread Flour,2024-06-08,44,82
DailyNeeds,Bread Flour,2024-06-09,47,85
DailyNeeds,Bread Flour,2024-06-10,48,77
DailyNeeds,Bread Flour,2024-06-11,51,86
DailyNeeds,Bread Flour,2024-06-12,50,85
DailyNeeds,Bread Flour,2024-06-13,58,69
DailyNeeds,Bread Flour,2024-06-14,51,65
DailyNeeds,Bread Flour,2024-06-15,64,76
DailyNeeds,Bread Flour,2024-06-16,67,77
DailyNeeds,Bread Flour,2024-06-17,64,73
DailyNeeds,Bread Flour,2024-06-18,48,65
DailyNeeds,Bread Flour,2024-06-19,54,67
DailyNeeds,Bread Flour,2024-06-20,74,73
DailyNeeds,Bread Flour,2024-06-21,81,55
DailyNeeds,Bread Flour,2024-06-22,84,65
DailyNeeds,Bread Flour,2024-06-23,56,68
DailyNeeds,Bread Flour,2024-06-24,73,34
DailyNeeds,Bread Flour,2024-06-25,86,37
DailyNeeds,Bread Flour,2024-06-26,79,61
DailyNeeds,Bread Flour,2024-06-27,59,31
DailyNeeds,Bread Flour,2024-06-28,97,39
DailyNeeds,Bread Flour,2024-06-29,77,42
DailyNeeds,Bread Flour,2024-06-30,93,33
DailyNeeds,Rice,2024-06-01,58,111
DailyNeeds,Rice,2024-06-02,59,109
DailyNeeds,Rice,2024-06-03,57,106
DailyNeeds,Rice,2024-06-04,59,102
DailyNeeds,Rice,2024-06-05,62,101
DailyNeeds,Rice,2024-06-06,62,101
DailyNeeds,Rice,2024-06-07,62,100
DailyNeeds,Rice,2024-06-08,63,90
DailyNeeds,Rice,2024-06-09,63,91
DailyNeeds,Rice,2024-06-10,66,94
DailyNeeds,Rice,2024-06-11,71,83
DailyNeeds,Rice,2024-06-12,72,86
DailyNeeds,Rice,2024-06-13,70,91
DailyNeeds,Rice,2024-06-14,80,89
DailyNeeds,Rice,2024-06-15,76,79
DailyNeeds,Rice,2024-06-16,84,66
DailyNeeds,Rice,2024-06-17,69,76
DailyNeeds,Rice,2024-06-18,77,62
DailyNeeds,Rice,2024-06-19,88,61
DailyNeeds,Rice,2024-06-20,102,59
DailyNeeds,Rice,2024-06-21,70,73
DailyNeeds,Rice,2024-06-22,74,60
DailyNeeds,Rice,2024-06-23,97,62
DailyNeeds,Rice,2024-06-24,86,72
DailyNeeds,Rice,2024-06-25,91,72
DailyNeeds,Rice,2024-06-26,90,38
DailyNeeds,Rice,2024-06-27,103,48
DailyNeeds,Rice,2024-06-28,79,44
DailyNeeds,Rice,2024-06-29,122,38
DailyNeeds,Rice,2024-06-30,84,28
CityMart,Sunflower Oil,2024-06-01,63,62
CityMart,Sunflower Oil,2024-06-02,67,60
CityMart,Sunflower Oil,2024-06-03,65,56
CityMart,Sunflower Oil,2024-06-04,74,53
CityMart,Sunflower Oil,2024-06-05,78,54
CityMart,Sunflower Oil,2024-06-06,72,48
CityMart,Sunflower Oil,2024-06-07,77,45
CityMart,Sunflower Oil,2024-06-08,84,46
CityMart,Sunflower Oil,2024-06-09,74,42
CityMart,Sunflower Oil,2024-06-10,87,39
CityMart,Sunflower Oil,2024-06-11,80,44
CityMart,Sunflower Oil,2024-06-12,90,39
CityMart,Sunflower Oil,2024-06-13,79,32
CityMart,Sunflower Oil,2024-06-14,84,41
CityMart,Sunflower Oil,2024-06-15,90,28
CityMart,Sunflower Oil,2024-06-16,85,34
CityMart,Sunflower Oil,2024-06-17,110,34
CityMart,Sunflower Oil,2024-06-18,93,35
CityMart,Sunflower Oil,2024-06-19,96,33
CityMart,Sunflower Oil,2024-06-20,84,22
CityMart,Sunflower Oil,2024-06-21,84,4
CityMart,Sunflower Oil,2024-06-22,87,0
CityMart,Sunflower Oil,2024-06-23,96,1
CityMart,Sunflower Oil,2024-06-24,125,17
CityMart,Sunflower Oil,2024-06-25,122,13
CityMart,Sunflower Oil,2024-06-26,107,18
CityMart,Sunflower Oil,2024-06-27,115,0
CityMart,Sunflower Oil,2024-06-28,109,9
CityMart,Sunflower Oil,2024-06-29,99,0
CityMart,Sunflower Oil,2024-06-30,115,3
CityMart,Toor Dal,2024-06-01,57,83
CityMart,Toor Dal,2024-06-02,58,80
CityMart,Toor Dal,2024-06-03,61,78
CityMart,Toor Dal,2024-06-04,61,77
CityMart,Toor Dal,2024-06-05,67,76
CityMart,Toor Dal,2024-06-06,66,71
CityMart,Toor Dal,2024-06-07,64,67
CityMart,Toor Dal,2024-06-08,69,71
CityMart,Toor Dal,2024-06-09,71,59
CityMart,Toor Dal,2024-06-10,78,62
CityMart,Toor Dal,2024-06-11,66,63
CityMart,Toor Dal,2024-06-12,78,57
CityMart,Toor Dal,2024-06-13,82,48
CityMart,Toor Dal,2024-06-14,73,49
CityMart,Toor Dal,2024-06-15,85,49
CityMart,Toor Dal,2024-06-16,80,42
CityMart,Toor Dal,2024-06-17,80,51
CityMart,Toor Dal,2024-06-18,76,56
CityMart,Toor Dal,2024-06-19,102,35
CityMart,Toor Dal,2024-06-20,100,53
CityMart,Toor Dal,2024-06-21,107,33
CityMart,Toor Dal,2024-06-22,103,40
CityMart,Toor Dal,2024-06-23,104,17
CityMart,Toor Dal,2024-06-24,83,14
CityMart,Toor Dal,2024-06-25,82,44
CityMart,Toor Dal,2024-06-26,74,10
CityMart,Toor Dal,2024-06-27,114,16
CityMart,Toor Dal,2024-06-28,83,26
CityMart,Toor Dal,2024-06-29,115,39
CityMart,Toor Dal,2024-06-30,93,15
CityMart,Wheat Flour,2024-06-01,41,119
CityMart,Wheat Flour,2024-06-02,44,116
CityMart,Wheat Flour,2024-06-03,47,115
CityMart,Wheat Flour,2024-06-04,52,112
CityMart,Wheat Flour,2024-06-05,47,112
CityMart,Wheat Flour,2024-06-06,50,105
CityMart,Wheat Flour,2024-06-07,52,103
CityMart,Wheat Flour,2024-06-08,48,100
CityMart,Wheat Flour,2024-06-09,63,100
CityMart,Wheat Flour,2024-06-10,59,98
CityMart,Wheat Flour,2024-06-11,57,99
CityMart,Wheat Flour,2024-06-12,60,100
CityMart,Wheat Flour,2024-06-13,69,98
CityMart,Wheat Flour,2024-06-14,76,83
CityMart,Wheat Flour,2024-06-15,70,95
CityMart,Wheat Flour,2024-06-16,56,78
CityMart,Wheat Flour,2024-06-17,77,81
CityMart,Wheat Flour,2024-06-18,70,84
CityMart,Wheat Flour,2024-06-19,85,76
CityMart,Wheat Flour,2024-06-20,86,74
CityMart,Wheat Flour,2024-06-21,89,77
CityMart,Wheat Flour,2024-06-22,94,66
CityMart,Wheat Flour,2024-06-23,65,55
CityMart,Wheat Flour,2024-06-24,93,61
CityMart,Wheat Flour,2024-06-25,68,76
CityMart,Wheat Flour,2024-06-26,74,76
CityMart,Wheat Flour,2024-06-27,98,41
CityMart,Wheat Flour,2024-06-28,68,58
CityMart,Wheat Flour,2024-06-29,83,72
CityMart,Wheat Flour,2024-06-30,99,41
CityMart,Rice,2024-06-01,70,119
CityMart,Rice,2024-06-02,69,116
CityMart,Rice,2024-06-03,76,113
CityMart,Rice,2024-06-04,78,114
CityMart,Rice,2024-06-05,76,110
CityMart,Rice,2024-06-06,78,110
CityMart,Rice,2024-06-07,77,102
CityMart,Rice,2024-06-08,83,107
CityMart,Rice,2024-06-09,86,96
CityMart,Rice,2024-06-10,87,92
CityMart,Rice,2024-06-11,76,90
CityMart,Rice,2024-06-12,86,90
CityMart,Rice,2024-06-13,97,87
CityMart,Rice,2024-06-14,89,94
CityMart,Rice,2024-06-15,84,89
CityMart,Rice,2024-06-16,91,92
CityMart,Rice,2024-06-17,92,77
CityMart,Rice,2024-06-18,87,77
CityMart,Rice,2024-06-19,105,77
CityMart,Rice,2024-06-20,115,71
CityMart,Rice,2024-06-21,105,80
CityMart,Rice,2024-06-22,96,82
CityMart,Rice,2024-06-23,121,66
CityMart,Rice,2024-06-24,107,82
CityMart,Rice,2024-06-25,116,74
CityMart,Rice,2024-06-26,112,57
CityMart,Rice,2024-06-27,122,72
CityMart,Rice,2024-06-28,125,53
CityMart,Rice,2024-06-29,134,65
CityMart,Rice,2024-06-30,143,52
CityMart,Salt,2024-06-01,35,106
CityMart,Salt,2024-06-02,35,103
CityMart,Salt,2024-06-03,36,100
CityMart,Salt,2024-06-04,39,99
CityMart,Salt,2024-06-05,37,98
CityMart,Salt,2024-06-06,42,95
CityMart,Salt,2024-06-07,47,88
CityMart,Salt,2024-06-08,48,89
CityMart,Salt,2024-06-09,46,83
CityMart,Salt,2024-06-10,44,80
CityMart,Salt,2024-06-11,47,81
CityMart,Salt,2024-06-12,45,78
CityMart,Salt,2024-06-13,53,78
CityMart,Salt,2024-06-14,48,77
CityMart,Salt,2024-06-15,65,84
CityMart,Salt,2024-06-16,44,64
CityMart,Salt,2024-06-17,68,72
CityMart,Salt,2024-06-18,72,55
CityMart,Salt,2024-06-19,60,70
CityMart,Salt,2024-06-20,56,64
CityMart,Salt,2024-06-21,76,50
CityMart,Salt,2024-06-22,79,62
CityMart,Salt,2024-06-23,70,56
CityMart,Salt,2024-06-24,83,62
CityMart,Salt,2024-06-25,63,69
CityMart,Salt,2024-06-26,90,62
CityMart,Salt,2024-06-27,97,47
CityMart,Salt,2024-06-28,77,39
CityMart,Salt,2024-06-29,56,37
CityMart,Salt,2024-06-30,104,45
CityMart,Green Gram,2024-06-01,54,77
CityMart,Green Gram,2024-06-02,55,74
CityMart,Green Gram,2024-06-03,58,73
CityMart,Green Gram,2024-06-04,62,69
CityMart,Green Gram,2024-06-05,63,66
CityMart,Green Gram,2024-06-06,67,66
CityMart,Green Gram,2024-06-07,72,63
CityMart,Green Gram,2024-06-08,66,64
CityMart,Green Gram,2024-06-09,69,54
CityMart,Green Gram,2024-06-10,64,62
CityMart,Green Gram,2024-06-11,65,55
CityMart,Green Gram,2024-06-12,81,46
CityMart,Green Gram,2024-06-13,74,47
CityMart,Green Gram,2024-06-14,71,40
CityMart,Green Gram,2024-06-15,78,55
CityMart,Green Gram,2024-06-16,67,37
CityMart,Green Gram,2024-06-17,70,51
CityMart,Green Gram,2024-06-18,92,45
CityMart,Green Gram,2024-06-19,77,49
CityMart,Green Gram,2024-06-20,93,20
CityMart,Green Gram,2024-06-21,82,21
CityMart,Green Gram,2024-06-22,89,35
CityMart,Green Gram,2024-06-23,87,38
CityMart,Green Gram,2024-06-24,90,11
CityMart,Green Gram,2024-06-25,111,17
CityMart,Green Gram,2024-06-26,75,19
CityMart,Green Gram,2024-06-27,109,15
CityMart,Green Gram,2024-06-28,120,34
CityMart,Green Gram,2024-06-29,87,4
CityMart,Green Gram,2024-06-30,118,29
GreenBasket,Organic Rice,2024-06-01,29,84
GreenBasket,Organic Rice,2024-06-02,32,82
GreenBasket,Organic Rice,2024-06-03,33,80
GreenBasket,Organic Rice,2024-06-04,34,78
GreenBasket,Organic Rice,2024-06-05,32,77
GreenBasket,Organic Rice,2024-06-06,41,71
GreenBasket,Organic Rice,2024-06-07,35,70
GreenBasket,Organic Rice,2024-06-08,42,69
GreenBasket,Organic Rice,2024-06-09,49,64
GreenBasket,Organic Rice,2024-06-10,49,69
GreenBasket,Organic Rice,2024-06-11,51,60
GreenBasket,Organic Rice,2024-06-12,48,60
GreenBasket,Organic Rice,2024-06-13,43,48
GreenBasket,Organic Rice,2024-06-14,56,45
GreenBasket,Organic Rice,2024-06-15,46,48
GreenBasket,Organic Rice,2024-06-16,58,54
GreenBasket,Organic Rice,2024-06-17,63,52
GreenBasket,Organic Rice,2024-06-18,70,36
GreenBasket,Organic Rice,2024-06-19,71,52
GreenBasket,Organic Rice,2024-06-20,52,54
GreenBasket,Organic Rice,2024-06-21,58,25
GreenBasket,Organic Rice,2024-06-22,59,24
GreenBasket,Organic Rice,2024-06-23,68,48
GreenBasket,Organic Rice,2024-06-24,58,26
GreenBasket,Organic Rice,2024-06-25,51,12
GreenBasket,Organic Rice,2024-06-26,80,18
GreenBasket,Organic Rice,2024-06-27,57,21
GreenBasket,Organic Rice,2024-06-28,98,30
GreenBasket,Organic Rice,2024-06-29,98,37
GreenBasket,Organic Rice,2024-06-30,80,0
GreenBasket,Brown Sugar,2024-06-01,67,64
GreenBasket,Brown Sugar,2024-06-02,71,61
GreenBasket,Brown Sugar,2024-06-03,74,59
GreenBasket,Brown Sugar,2024-06-04,78,58
GreenBasket,Brown Sugar,2024-06-05,77,53
GreenBasket,Brown Sugar,2024-06-06,76,55
GreenBasket,Brown Sugar,2024-06-07,83,51
GreenBasket,Brown Sugar,2024-06-08,84,48
GreenBasket,Brown Sugar,2024-06-09,87,49
GreenBasket,Brown Sugar,2024-06-10,82,48
GreenBasket,Brown Sugar,2024-06-11,84,45
GreenBasket,Brown Sugar,2024-06-12,94,47
GreenBasket,Brown Sugar,2024-06-13,92,45
GreenBasket,Brown Sugar,2024-06-14,97,36
GreenBasket,Brown Sugar,2024-06-15,104,38
GreenBasket,Brown Sugar,2024-06-16,100,27
GreenBasket,Brown Sugar,2024-06-17,104,28
GreenBasket,Brown Sugar,2024-06-18,102,30
GreenBasket,Brown Sugar,2024-06-19,112,23
GreenBasket,Brown Sugar,2024-06-20,99,7
GreenBasket,Brown Sugar,2024-06-21,97,12
GreenBasket,Brown Sugar,2024-06-22,95,11
GreenBasket,Brown Sugar,2024-06-23,118,30
GreenBasket,Brown Sugar,2024-06-24,90,0
GreenBasket,Brown Sugar,2024-06-25,100,6
GreenBasket,Brown Sugar,2024-06-26,114,12
GreenBasket,Brown Sugar,2024-06-27,104,5
GreenBasket,Brown Sugar,2024-06-28,106,0
GreenBasket,Brown Sugar,2024-06-29,107,0
GreenBasket,Brown Sugar,2024-06-30,107,0
GreenBasket,Olive Oil,2024-06-01,44,68
GreenBasket,Olive Oil,2024-06-02,50,65
GreenBasket,Olive Oil,2024-06-03,46,62
GreenBasket,Olive Oil,2024-06-04,54,59
GreenBasket,Olive Oil,2024-06-05,50,57
GreenBasket,Olive Oil,2024-06-06,53,56
GreenBasket,Olive Oil,2024-06-07,56,53
GreenBasket,Olive Oil,2024-06-08,57,52
GreenBasket,Olive Oil,2024-06-09,51,47
GreenBasket,Olive Oil,2024-06-10,51,48
GreenBasket,Olive Oil,2024-06-11,69,41
GreenBasket,Olive Oil,2024-06-12,70,39
GreenBasket,Olive Oil,2024-06-13,69,35
GreenBasket,Olive Oil,2024-06-14,59,30
GreenBasket,Olive Oil,2024-06-15,64,31
GreenBasket,Olive Oil,2024-06-16,60,25
GreenBasket,Olive Oil,2024-06-17,82,25
GreenBasket,Olive Oil,2024-06-18,76,32
GreenBasket,Olive Oil,2024-06-19,67,16
GreenBasket,Olive Oil,2024-06-20,61,15
GreenBasket,Olive Oil,2024-06-21,76,11
GreenBasket,Olive Oil,2024-06-22,75,21
GreenBasket,Olive Oil,2024-06-23,74,11
GreenBasket,Olive Oil,2024-06-24,77,16
GreenBasket,Olive Oil,2024-06-25,83,12
GreenBasket,Olive Oil,2024-06-26,100,19
GreenBasket,Olive Oil,2024-06-27,88,0
GreenBasket,Olive Oil,2024-06-28,104,22
GreenBasket,Olive Oil,2024-06-29,96,17
GreenBasket,Olive Oil,2024-06-30,84,17
GreenBasket,Moong Dal,2024-06-01,78,113
GreenBasket,Moong Dal,2024-06-02,76,110
GreenBasket,Moong Dal,2024-06-03,80,108
GreenBasket,Moong Dal,2024-06-04,83,107
GreenBasket,Moong Dal,2024-06-05,85,106
GreenBasket,Moong Dal,2024-06-06,90,100
GreenBasket,Moong Dal,2024-06-07,85,95
GreenBasket,Moong Dal,2024-06-08,89,101
GreenBasket,Moong Dal,2024-06-09,94,89
GreenBasket,Moong Dal,2024-06-10,96,91
GreenBasket,Moong Dal,2024-06-11,96,84
GreenBasket,Moong Dal,2024-06-12,92,84
GreenBasket,Moong Dal,2024-06-13,105,81
GreenBasket,Moong Dal,2024-06-14,98,76
GreenBasket,Moong Dal,2024-06-15,91,80
GreenBasket,Moong Dal,2024-06-16,99,72
GreenBasket,Moong Dal,2024-06-17,99,79
GreenBasket,Moong Dal,2024-06-18,108,87
GreenBasket,Moong Dal,2024-06-19,96,65
GreenBasket,Moong Dal,2024-06-20,118,68
GreenBasket,Moong Dal,2024-06-21,126,53
GreenBasket,Moong Dal,2024-06-22,95,51
GreenBasket,Moong Dal,2024-06-23,93,55
GreenBasket,Moong Dal,2024-06-24,118,54
GreenBasket,Moong Dal,2024-06-25,109,64
GreenBasket,Moong Dal,2024-06-26,135,61
GreenBasket,Moong Dal,2024-06-27,132,49
GreenBasket,Moong Dal,2024-06-28,104,68
GreenBasket,Moong Dal,2024-06-29,97,47
GreenBasket,Moong Dal,2024-06-30,128,54
GreenBasket,Quinoa,2024-06-01,59,117
GreenBasket,Quinoa,2024-06-02,65,114
GreenBasket,Quinoa,2024-06-03,64,112
GreenBasket,Quinoa,2024-06-04,64,108
GreenBasket,Quinoa,2024-06-05,66,108
GreenBasket,Quinoa,2024-06-06,73,106
GreenBasket,Quinoa,2024-06-07,72,100
GreenBasket,Quinoa,2024-06-08,74,98
GreenBasket,Quinoa,2024-06-09,81,103
GreenBasket,Quinoa,2024-06-10,77,97
GreenBasket,Quinoa,2024-06-11,88,94
GreenBasket,Quinoa,2024-06-12,77,88
GreenBasket,Quinoa,2024-06-13,77,90
GreenBasket,Quinoa,2024-06-14,77,84
GreenBasket,Quinoa,2024-06-15,91,75
GreenBasket,Quinoa,2024-06-16,95,77
GreenBasket,Quinoa,2024-06-17,93,81
GreenBasket,Quinoa,2024-06-18,81,80
GreenBasket,Quinoa,2024-06-19,103,66
GreenBasket,Quinoa,2024-06-20,103,76
GreenBasket,Quinoa,2024-06-21,87,73
GreenBasket,Quinoa,2024-06-22,101,82
GreenBasket,Quinoa,2024-06-23,107,52
GreenBasket,Quinoa,2024-06-24,113,51
GreenBasket,Quinoa,2024-06-25,119,80
GreenBasket,Quinoa,2024-06-26,102,58
GreenBasket,Quinoa,2024-06-27,95,43
GreenBasket,Quinoa,2024-06-28,121,60
GreenBasket,Quinoa,2024-06-29,83,74
GreenBasket,Quinoa,2024-06-30,83,33
GreenBasket,Oats,2024-06-01,78,91
GreenBasket,Oats,2024-06-02,78,88
GreenBasket,Oats,2024-06-03,79,86
GreenBasket,Oats,2024-06-04,83,83
GreenBasket,Oats,2024-06-05,85,79
GreenBasket,Oats,2024-06-06,88,80
GreenBasket,Oats,2024-06-07,88,78
GreenBasket,Oats,2024-06-08,93,71
GreenBasket,Oats,2024-06-09,90,67
GreenBasket,Oats,2024-06-10,99,72
GreenBasket,Oats,2024-06-11,99,66
GreenBasket,Oats,2024-06-12,105,73
GreenBasket,Oats,2024-06-13,100,65
GreenBasket,Oats,2024-06-14,94,70
GreenBasket,Oats,2024-06-15,104,68
GreenBasket,Oats,2024-06-16,107,67
GreenBasket,Oats,2024-06-17,91,50
GreenBasket,Oats,2024-06-18,113,49
GreenBasket,Oats,2024-06-19,122,41
GreenBasket,Oats,2024-06-20,115,60
GreenBasket,Oats,2024-06-21,119,39
GreenBasket,Oats,2024-06-22,95,52
GreenBasket,Oats,2024-06-23,127,35
GreenBasket,Oats,2024-06-24,121,39
GreenBasket,Oats,2024-06-25,135,26
GreenBasket,Oats,2024-06-26,138,48
GreenBasket,Oats,2024-06-27,109,28
GreenBasket,Oats,2024-06-28,125,12
GreenBasket,Oats,2024-06-29,136,30
GreenBasket,Oats,2024-06-30,118,18
QuickShop,Sugar,2024-06-01,73,89
QuickShop,Sugar,2024-06-02,72,86
QuickShop,Sugar,2024-06-03,75,83
QuickShop,Sugar,2024-06-04,69,83
QuickShop,Sugar,2024-06-05,73,79
QuickShop,Sugar,2024-06-06,75,81
QuickShop,Sugar,2024-06-07,81,77
QuickShop,Sugar,2024-06-08,85,76
QuickShop,Sugar,2024-06-09,91,75
QuickShop,Sugar,2024-06-10,88,64
QuickShop,Sugar,2024-06-11,84,67
QuickShop,Sugar,2024-06-12,98,65
QuickShop,Sugar,2024-06-13,93,67
QuickShop,Sugar,2024-06-14,86,58
QuickShop,Sugar,2024-06-15,103,67
QuickShop,Sugar,2024-06-16,87,53
QuickShop,Sugar,2024-06-17,99,49
QuickShop,Sugar,2024-06-18,104,45
QuickShop,Sugar,2024-06-19,105,58
QuickShop,Sugar,2024-06-20,108,48
QuickShop,Sugar,2024-06-21,104,36
QuickShop,Sugar,2024-06-22,108,30
QuickShop,Sugar,2024-06-23,101,51
QuickShop,Sugar,2024-06-24,124,48
QuickShop,Sugar,2024-06-25,119,20
QuickShop,Sugar,2024-06-26,116,29
QuickShop,Sugar,2024-06-27,118,40
QuickShop,Sugar,2024-06-28,134,12
QuickShop,Sugar,2024-06-29,110,32
QuickShop,Sugar,2024-06-30,146,44
QuickShop,Salt,2024-06-01,58,80
QuickShop,Salt,2024-06-02,60,77
QuickShop,Salt,2024-06-03,62,75
QuickShop,Salt,2024-06-04,65,75
QuickShop,Salt,2024-06-05,64,72
QuickShop,Salt,2024-06-06,70,68
QuickShop,Salt,2024-06-07,68,66
QuickShop,Salt,2024-06-08,71,63
QuickShop,Salt,2024-06-09,78,58
QuickShop,Salt,2024-06-10,72,66
QuickShop,Salt,2024-06-11,71,55
QuickShop,Salt,2024-06-12,81,55
QuickShop,Salt,2024-06-13,75,46
QuickShop,Salt,2024-06-14,77,60
QuickShop,Salt,2024-06-15,80,46
QuickShop,Salt,2024-06-16,79,53
QuickShop,Salt,2024-06-17,82,37
QuickShop,Salt,2024-06-18,79,34
QuickShop,Salt,2024-06-19,83,27
QuickShop,Salt,2024-06-20,91,49
QuickShop,Salt,2024-06-21,76,26
QuickShop,Salt,2024-06-22,87,37
QuickShop,Salt,2024-06-23,78,16
QuickShop,Salt,2024-06-24,89,24
QuickShop,Salt,2024-06-25,108,9
QuickShop,Salt,2024-06-26,116,14
QuickShop,Salt,2024-06-27,94,2
QuickShop,Salt,2024-06-28,98,25
QuickShop,Salt,2024-06-29,82,23
QuickShop,Salt,2024-06-30,123,0
QuickShop,Wheat Flour,2024-06-01,34,83
QuickShop,Wheat Flour,2024-06-02,39,80
QuickShop,Wheat Flour,2024-06-03,43,77
QuickShop,Wheat Flour,2024-06-04,42,75
QuickShop,Wheat Flour,2024-06-05,47,76
QuickShop,Wheat Flour,2024-06-06,42,73
QuickShop,Wheat Flour,2024-06-07,45,66
QuickShop,Wheat Flour,2024-06-08,50,62
QuickShop,Wheat Flour,2024-06-09,45,68
QuickShop,Wheat Flour,2024-06-10,48,64
QuickShop,Wheat Flour,2024-06-11,52,63
QuickShop,Wheat Flour,2024-06-12,58,61
QuickShop,Wheat Flour,2024-06-13,56,62
QuickShop,Wheat Flour,2024-06-14,59,45
QuickShop,Wheat Flour,2024-06-15,58,42
QuickShop,Wheat Flour,2024-06-16,72,47
QuickShop,Wheat Flour,2024-06-17,67,51
QuickShop,Wheat Flour,2024-06-18,52,36
QuickShop,Wheat Flour,2024-06-19,76,43
QuickShop,Wheat Flour,2024-06-20,54,26
QuickShop,Wheat Flour,2024-06-21,60,30
QuickShop,Wheat Flour,2024-06-22,53,30
QuickShop,Wheat Flour,2024-06-23,71,19
QuickShop,Wheat Flour,2024-06-24,88,14
QuickShop,Wheat Flour,2024-06-25,66,34
QuickShop,Wheat Flour,2024-06-26,60,43
QuickShop,Wheat Flour,2024-06-27,85,20
QuickShop,Wheat Flour,2024-06-28,69,19
QuickShop,Wheat Flour,2024-06-29,77,20
QuickShop,Wheat Flour,2024-06-30,78,23
QuickShop,Rice,2024-06-01,72,76
QuickShop,Rice,2024-06-02,71,73
QuickShop,Rice,2024-06-03,79,71
QuickShop,Rice,2024-06-04,82,67
QuickShop,Rice,2024-06-05,80,66
QuickShop,Rice,2024-06-06,81,64
QuickShop,Rice,2024-06-07,85,58
QuickShop,Rice,2024-06-08,86,57
QuickShop,Rice,2024-06-09,81,56
QuickShop,Rice,2024-06-10,97,53
QuickShop,Rice,2024-06-11,86,54
QuickShop,Rice,2024-06-12,96,46
QuickShop,Rice,2024-06-13,95,56
